Component_ID,Temperature,Voltage,Current,Power,Time
C0201,68.952,4.936,0.1986,0.9804,40
C0201,69.595,4.946,0.2084,1.0305,50
C0201,69.942,4.949,0.1991,0.9855,60
C0201,69.011,4.937,0.1974,0.9745,70
C0201,69.834,4.926,0.2026,0.9979,80
C0201,69.529,4.95,0.1973,0.9767,90
C0201,69.058,4.939,0.1985,0.9802,100
C0202,74.26,4.967,0.2215,1.1003,10
C0202,72.831,4.972,0.2176,1.0819,20
C0202,71.99,4.954,0.2206,1.0927,30
C0202,72.531,4.967,0.2162,1.0737,40
C0202,72.74,4.976,0.2215,1.102,50
C0202,73.204,4.976,0.2224,1.1067,60
C0202,74.077,4.963,0.2188,1.0857,70
C0202,72.429,4.963,0.2243,1.1134,80
C0202,73.99,4.977,0.2133,1.0616,90
C0202,73.859,4.949,0.2241,1.1089,100
C0203,72.552,4.952,0.1868,0.9252,10
C0203,74.474,4.954,0.1946,0.964,20
C0203,73.526,4.96,0.1895,0.9399,30
C0203,73.977,4.962,0.1922,0.9538,40
C0203,73.159,4.956,0.1942,0.9624,50
C0203,73.653,4.961,0.1888,0.9369,60
C0203,74.681,4.955,0.1917,0.9501,70
C0203,73.403,4.98,0.1907,0.9495,80
C0203,73.286,4.961,0.1891,0.938,90
C0203,73.582,4.984,0.193,0.9621,100
C0204,71.606,5.06,0.1833,0.9274,10
C0204,71.992,5.034,0.1822,0.9171,20
C0204,71.553,5.068,0.1843,0.934,30
C0204,72.36,5.053,0.1882,0.9511,40
C0204,72.962,5.058,0.1819,0.9198,50
C0204,72.216,5.054,0.1823,0.9213,60
C0204,72.392,5.051,0.1875,0.9472,70
C0204,71.328,5.054,0.1835,0.9272,80
C0204,72.819,5.055,0.1908,0.9645,90
C0204,73.207,5.06,0.1902,0.9623,100
C0205,71.021,5.008,0.223,1.1165,10
C0205,73.245,5.035,0.2184,1.0996,20
C0205,72.398,5.006,0.2192,1.0975,30
C0205,73.63,5.026,0.2177,1.0943,40
C0205,72.809,5.004,0.2159,1.0804,50
C0205,73.284,5.026,0.2152,1.0814,60
C0205,72.803,5.007,0.2214,1.1087,70
C0205,72.424,4.991,0.222,1.1077,80
C0205,72.475,5.008,0.2197,1.1002,90
C0205,72.868,5.014,0.2114,1.0602,100
C0206,72.072,4.989,0.2031,1.0134,10
C0206,73.074,5.011,0.2006,1.005,20
C0206,72.92,4.983,0.1982,0.9875,30
C0206,72.818,5.02,0.202,1.014,40
C0206,73.756,5.006,0.1964,0.9833,50
C0206,72.905,5.003,0.1955,0.978,60
C0206,72.604,4.998,0.2057,1.028,70
C0206,71.586,5.012,0.1955,0.98,80
C0206,72.011,5.012,0.2022,1.0134,90
C0206,73.587,5.008,0.2075,1.0392,100
C0207,74.845,5.086,0.2085,1.0604,10
C0207,79.839,5.098,0.2231,1.1375,20
C0207,78.838,5.148,0.229,1.1789,30
C0207,79.52,5.146,0.2538,1.306,40
C0207,82.713,5.157,0.252,1.2997,50
C0207,86.101,5.182,0.2673,1.3849,60
C0207,84.17,5.211,0.2649,1.3803,70
C0207,88.277,5.209,0.2885,1.5029,80
C0207,92.021,5.231,0.2942,1.5388,90
C0207,92.718,5.25,0.3014,1.5823,100
C0208,76.645,5.095,0.2103,1.0714,10
C0208,77.176,5.104,0.2219,1.1327,20
C0208,78.076,5.129,0.2269,1.164,30
C0208,80.8,5.156,0.2266,1.1685,40
C0208,83.018,5.143,0.2508,1.2898,50
C0208,83.937,5.152,0.265,1.3652,60
C0208,87.194,5.204,0.266,1.3843,70
C0208,86.915,5.194,0.2842,1.476,80
C0208,89.151,5.228,0.2906,1.5194,90
C0208,91.734,5.237,0.2966,1.553,100
C0209,72.598,5.069,0.1893,0.9596,10
C0209,71.803,5.068,0.1941,0.9835,20
C0209,72.435,5.049,0.1951,0.9851,30
C0209,71.846,5.063,0.1977,1.001,40
C0209,72.245,5.082,0.2038,1.0359,50
C0209,70.997,5.052,0.2066,1.0438,60
C0209,71.841,5.078,0.1952,0.9911,70
C0209,72.046,5.066,0.1965,0.9955,80
C0209,72.483,5.073,0.1999,1.0141,90
C0209,72.271,5.074,0.2004,1.0167,100
C0210,72.32,4.958,0.2041,1.0118,10
C0210,70.656,4.962,0.2115,1.0494,20
C0210,70.545,4.977,0.2048,1.0193,30
C0210,69.856,4.973,0.2001,0.9953,40
C0210,70.777,4.993,0.2092,1.0445,50
C0210,70.227,4.961,0.209,1.0371,60
C0210,70.996,4.969,0.2051,1.0189,70
C0210,71.912,4.964,0.2121,1.0532,80
C0210,70.523,4.975,0.2082,1.0358,90
C0210,71.066,4.953,0.2052,1.0165,100
C0211,71.301,4.992,0.2005,1.0012,10
C0211,71.711,4.989,0.1913,0.9543,20
C0211,71.584,5.001,0.1992,0.9962,30
C0211,72.299,4.999,0.1968,0.9837,40
C0211,71.959,4.992,0.1934,0.9653,50
C0211,71.768,4.992,0.1976,0.9862,60
C0211,71.778,5.01,0.1902,0.953,70
C0211,72.171,4.989,0.195,0.9731,80
C0211,71.23,5.0,0.1976,0.9882,90
C0211,72.218,4.991,0.1937,0.967,100
C0212,72.01,5.018,0.1938,0.9722,10
C0212,72.042,5.035,0.1997,1.0057,20
C0212,72.762,5.019,0.1964,0.9858,30
C0212,71.86,5.025,0.2037,1.0237,40
C0212,71.435,5.04,0.2085,1.0508,50
C0212,71.877,5.039,0.1964,0.9896,60
C0212,72.545,5.037,0.2041,1.0279,70
C0212,71.891,4.997,0.1981,0.9896,80
C0212,71.525,5.016,0.2011,1.0089,90
C0212,71.649,5.018,0.1964,0.9855,100
C0213,69.921,4.976,0.1997,0.9935,10
C0213,71.467,4.978,0.2086,1.0382,20
C0213,70.575,4.977,0.2036,1.0132,30
C0213,69.844,4.972,0.1999,0.9942,40
C0213,69.609,4.998,0.2051,1.0249,50
C0213,71.158,4.969,0.199,0.9886,60
C0213,69.692,4.973,0.2041,1.015,70
C0213,70.188,4.969,0.2043,1.0153,80
C0213,70.384,4.984,0.2098,1.0459,90
C0213,70.061,4.989,0.2042,1.0189,100
C0214,69.854,5.074,0.211,1.0707,10
C0214,68.666,5.071,0.216,1.0954,20
C0214,69.349,5.075,0.2146,1.089,30
C0214,69.163,5.067,0.2071,1.0492,40
C0214,69.216,5.058,0.2076,1.0499,50
C0214,70.561,5.062,0.2117,1.0715,60
C0214,69.407,5.083,0.2164,1.1,70
C0214,70.227,5.074,0.2102,1.0668,80
C0214,68.994,5.091,0.2081,1.0595,90
C0214,70.107,5.082,0.2089,1.0618,100
C0215,72.394,5.051,0.1888,0.9538,10
C0215,72.684,5.041,0.1985,1.0009,20
C0215,71.582,5.049,0.1973,0.9963,30
C0215,72.002,5.042,0.1958,0.9875,40
C0215,71.769,5.048,0.1929,0.9737,50
C0215,71.622,5.065,0.1925,0.9753,60
C0215,72.219,5.039,0.1902,0.9585,70
C0215,73.461,5.051,0.196,0.9899,80
C0215,71.852,5.06,0.1953,0.9884,90
C0215,71.984,5.035,0.1977,0.9952,100
C0216,72.276,4.945,0.2085,1.0311,10
C0216,71.885,4.967,0.2024,1.0052,20
C0216,72.114,4.935,0.2094,1.0331,30
C0216,71.496,4.939,0.2094,1.0343,40
C0216,70.964,4.954,0.2023,1.002,50
C0216,71.969,4.94,0.2048,1.0116,60
C0216,71.766,4.928,0.2096,1.0329,70
C0216,70.791,4.948,0.2057,1.0181,80
C0216,71.374,4.947,0.2063,1.0207,90
C0216,71.61,4.929,0.212,1.0447,100
C0217,73.995,5.007,0.2172,1.0873,10
C0217,72.773,5.01,0.2168,1.086,20
C0217,73.912,5.005,0.2193,1.0976,30
C0217,73.568,4.992,0.2136,1.0661,40
C0217,72.577,5.011,0.2139,1.0719,50
C0217,72.718,5.006,0.2167,1.0847,60
C0217,72.983,4.996,0.2084,1.0411,70
C0217,72.631,5.013,0.2155,1.0803,80
C0217,72.071,4.991,0.2191,1.0935,90
C0217,73.415,4.998,0.2149,1.0741,100
C0218,69.84,4.98,0.2012,1.0021,10
C0218,70.014,4.982,0.2088,1.0402,20
C0218,69.761,4.966,0.208,1.0327,30
C0218,69.709,4.96,0.2077,1.03,40
C0218,70.634,4.968,0.2112,1.0491,50
C0218,70.382,4.96,0.2071,1.0273,60
C0218,69.535,4.963,0.206,1.0222,70
C0218,69.597,4.958,0.2187,1.0842,80
C0218,68.232,4.961,0.2171,1.077,90
C0218,69.97,4.97,0.2106,1.0467,100
C0219,71.167,4.999,0.1829,0.9142,10
C0219,70.213,4.998,0.1914,0.9569,20
C0219,71.582,4.996,0.1823,0.9108,30
C0219,70.837,5.016,0.1813,0.9091,40
C0219,70.121,5.004,0.1884,0.9425,50
C0219,70.367,5.0,0.1917,0.9583,60
C0219,70.635,4.996,0.1901,0.9497,70
C0219,70.532,5.009,0.1959,0.9811,80
C0219,70.158,4.985,0.1892,0.9434,90
C0219,69.923,4.985,0.1796,0.895,100
C0220,71.904,5.032,0.2039,1.026,10
C0220,71.709,5.018,0.1958,0.9824,20
C0220,71.871,5.035,0.201,1.0123,30
C0220,72.577,5.003,0.1951,0.9759,40
C0220,71.94,5.021,0.2049,1.029,50
C0220,71.417,5.01,0.1988,0.996,60
C0220,70.507,5.007,0.2036,1.0193,70
C0220,71.95,5.022,0.1928,0.9682,80
C0220,71.212,5.006,0.2044,1.0232,90
C0220,71.076,5.007,0.1998,1.0005,100
C0221,68.351,4.968,0.1967,0.9773,10
C0221,69.611,4.98,0.1972,0.9821,20
C0221,70.069,4.982,0.1982,0.9873,30
C0221,70.152,4.986,0.1938,0.9665,40
C0221,69.746,4.989,0.2039,1.0173,50
C0221,69.988,4.978,0.2013,1.0023,60
C0221,70.25,4.982,0.2006,0.9992,70
C0221,69.616,4.967,0.199,0.9883,80
C0221,69.359,4.974,0.2054,1.0216,90
C0221,70.337,4.964,0.1953,0.9695,100
C0222,70.916,5.003,0.1926,0.9638,10
C0222,71.425,5.012,0.1794,0.899,20
C0222,70.97,5.005,0.2002,1.0019,30
C0222,70.807,5.011,0.2001,1.0028,40
C0222,70.667,5.013,0.1909,0.9572,50
C0222,71.152,5.001,0.1912,0.9563,60
C0222,73.088,5.018,0.1986,0.9963,70
C0222,71.75,4.993,0.1957,0.9773,80
C0222,72.098,5.001,0.198,0.9902,90
C0222,71.877,5.028,0.1925,0.9677,100
C0223,71.561,4.966,0.2018,1.002,10
C0223,71.557,4.946,0.2057,1.0174,20
C0223,72.275,4.949,0.2032,1.0056,30
C0223,70.972,4.951,0.1966,0.9735,40
C0223,70.788,4.964,0.2094,1.0396,50
C0223,70.583,4.969,0.2057,1.0222,60
C0223,72.5,4.972,0.2073,1.0309,70
C0223,71.916,4.957,0.2025,1.004,80
C0223,72.166,4.946,0.2021,0.9996,90
C0223,70.698,4.969,0.2031,1.0094,100
C0224,72.518,4.985,0.1733,0.864,10
C0224,72.456,4.991,0.1774,0.8853,20
C0224,73.536,5.003,0.1692,0.8464,30
C0224,73.265,4.991,0.1704,0.8505,40
C0224,73.185,4.988,0.1772,0.8836,50
C0224,72.843,5.0,0.177,0.885,60
C0224,73.558,4.979,0.173,0.8613,70
C0224,73.449,5.002,0.1667,0.8341,80
C0224,72.545,5.004,0.1681,0.8413,90
C0224,72.759,5.009,0.171,0.8566,100
C0225,70.722,4.981,0.2011,1.0018,10
C0225,70.971,4.969,0.202,1.0035,20
C0225,70.338,4.989,0.2046,1.0207,30
C0225,71.962,4.955,0.1998,0.9902,40
C0225,71.436,4.991,0.2026,1.0111,50
C0225,70.683,4.983,0.2051,1.022,60
C0225,70.731,4.976,0.2001,0.9957,70
C0225,70.434,4.976,0.2064,1.0272,80
C0225,69.603,4.983,0.2065,1.0293,90
C0225,70.008,4.994,0.2046,1.0219,100
C0226,72.015,5.056,0.2024,1.0236,10
C0226,71.768,5.051,0.1994,1.0073,20
C0226,71.61,5.044,0.1985,1.0013,30
C0226,72.968,5.028,0.1972,0.9914,40
C0226,72.366,5.05,0.1982,1.0011,50
C0226,71.942,5.057,0.2022,1.0227,60
C0226,73.137,5.025,0.2051,1.0308,70
C0226,72.277,5.051,0.2015,1.018,80
C0226,71.403,5.047,0.2056,1.0377,90
C0226,71.939,5.053,0.1983,1.0019,100
C0227,72.606,5.013,0.2099,1.0523,10
C0227,74.303,4.993,0.2064,1.0305,20
C0227,73.637,4.972,0.2124,1.0562,30
C0227,73.776,4.989,0.2127,1.0611,40
C0227,73.682,4.997,0.2135,1.067,50
C0227,73.33,4.983,0.2028,1.0104,60
C0227,73.733,4.996,0.2044,1.021,70
C0227,74.512,4.983,0.2013,1.0028,80
C0227,74.556,4.971,0.2135,1.0615,90
C0227,74.092,4.994,0.2076,1.0367,100
C0228,73.114,4.995,0.1999,0.9985,10
C0228,72.925,4.996,0.2065,1.0319,20
C0228,72.719,4.984,0.2026,1.01,30
C0228,72.064,4.985,0.2049,1.0211,40
C0228,73.139,4.984,0.2027,1.0104,50
C0228,72.259,4.994,0.2016,1.0065,60
C0228,72.589,4.983,0.2016,1.0047,70
C0228,72.485,4.993,0.2003,1.0001,80
C0228,73.71,5.001,0.1983,0.9918,90
C0228,72.796,4.98,0.2006,0.9988,100
C0229,73.757,5.003,0.1852,0.9263,10
C0229,73.228,4.994,0.1922,0.96,20
C0229,71.473,5.001,0.1962,0.9811,30
C0229,72.764,5.006,0.195,0.9761,40
C0229,72.7,5.019,0.1946,0.9766,50
C0229,73.463,4.997,0.1875,0.9367,60
C0229,74.804,5.006,0.2018,1.0104,70
C0229,74.201,5.016,0.1911,0.9585,80
C0229,72.897,5.01,0.1871,0.9376,90
C0229,73.138,4.998,0.1842,0.9207,100
C0230,74.052,5.028,0.1931,0.9708,10
C0230,73.344,4.998,0.1957,0.9779,20
C0230,74.75,5.016,0.1925,0.9656,30
C0230,73.66,5.003,0.1934,0.9673,40
C0230,74.185,5.006,0.2023,1.0127,50
C0230,73.909,5.018,0.1967,0.9873,60
C0230,74.415,5.025,0.1992,1.001,70
C0230,74.29,5.015,0.2,1.0032,80
C0230,73.749,5.018,0.1968,0.9872,90
C0230,73.677,5.011,0.1997,1.0008,100
C0231,72.897,5.031,0.2012,1.0121,10
C0231,72.766,5.006,0.2009,1.0054,20
C0231,72.15,5.038,0.2037,1.0265,30
C0231,71.65,5.029,0.206,1.0361,40
C0231,72.397,5.03,0.1924,0.9678,50
C0231,70.832,5.011,0.203,1.0172,60
C0231,73.37,5.012,0.199,0.9972,70
C0231,72.504,5.018,0.2002,1.0046,80
C0231,72.198,5.036,0.2069,1.0418,90
C0231,72.465,5.04,0.2044,1.0302,100
C0232,74.542,5.013,0.1887,0.946,10
C0232,75.026,4.993,0.1874,0.9355,20
C0232,73.353,5.008,0.1858,0.9303,30
C0232,74.172,4.986,0.187,0.9326,40
C0232,74.349,4.988,0.1873,0.9341,50
C0232,74.411,5.008,0.1915,0.9588,60
C0232,73.338,4.987,0.1892,0.9435,70
C0232,73.923,4.982,0.1918,0.9554,80
C0232,73.782,4.975,0.1852,0.9212,90
C0232,73.428,4.991,0.1964,0.9805,100
C0233,70.625,5.003,0.2044,1.0227,10
C0233,70.785,5.02,0.2049,1.0288,20
C0233,71.46,5.013,0.1984,0.9945,30
C0233,70.467,5.006,0.2071,1.037,40
C0233,71.959,5.002,0.2039,1.0198,50
C0233,71.282,5.006,0.2102,1.0525,60
C0233,69.994,5.013,0.2063,1.0345,70
C0233,71.493,5.007,0.2072,1.0377,80
C0233,70.653,4.999,0.1999,0.9991,90
C0233,69.937,5.002,0.2049,1.0251,100
C0234,70.257,5.058,0.2006,1.0145,10
C0234,71.117,5.032,0.2073,1.0431,20
C0234,71.003,5.064,0.2013,1.0195,30
C0234,71.738,5.059,0.2138,1.0819,40
C0234,72.535,5.071,0.2065,1.0473,50
C0234,72.879,5.048,0.2022,1.0208,60
C0234,71.638,5.086,0.207,1.0529,70
C0234,71.578,5.049,0.2116,1.0684,80
C0234,72.26,5.072,0.2053,1.0412,90
C0234,71.264,5.051,0.2082,1.0513,100
C0235,70.261,4.988,0.2052,1.0233,10
C0235,70.17,4.982,0.2084,1.0381,20
C0235,70.727,4.991,0.21,1.0481,30
C0235,70.898,4.966,0.206,1.023,40
C0235,70.267,5.004,0.2065,1.0333,50
C0235,70.279,4.991,0.2053,1.0246,60
C0235,69.607,4.994,0.2033,1.0153,70
C0235,71.49,4.984,0.2107,1.0501,80
C0235,70.892,4.995,0.2029,1.0138,90
C0235,70.849,4.968,0.2044,1.0155,100
C0236,69.143,5.022,0.1954,0.9813,10
C0236,69.479,5.014,0.2064,1.0347,20
C0236,70.465,5.025,0.1976,0.9928,30
C0236,69.873,4.989,0.1931,0.9635,40
C0236,69.485,4.994,0.1912,0.955,50
C0236,68.585,5.013,0.1991,0.9981,60
C0236,70.437,5.017,0.192,0.9632,70
C0236,68.614,4.996,0.1908,0.953,80
C0236,69.24,5.012,0.1918,0.9611,90
C0236,69.977,5.011,0.1959,0.9815,100
C0237,71.647,5.059,0.1973,0.9981,10
C0237,72.007,5.063,0.1977,1.0011,20
C0237,71.618,5.062,0.1957,0.9908,30
C0237,70.639,5.087,0.1995,1.0149,40
C0237,71.139,5.063,0.1912,0.9681,50
C0237,71.43,5.046,0.1964,0.991,60
C0237,70.778,5.065,0.1993,1.0095,70
C0237,71.23,5.062,0.1931,0.9774,80
C0237,72.033,5.054,0.1998,1.0095,90
C0237,70.639,5.051,0.1922,0.9706,100
C0238,72.779,4.996,0.2,0.9989,10
C0238,74.101,5.013,0.2099,1.0523,20
C0238,71.853,4.995,0.2048,1.0231,30
C0238,73.063,4.998,0.2039,1.0191,40
C0238,72.023,5.007,0.2134,1.0686,50
C0238,73.222,5.003,0.206,1.0307,60
C0238,70.36,4.999,0.207,1.0348,70
C0238,72.389,4.996,0.2017,1.0078,80
C0238,72.639,5.002,0.2098,1.0492,90
C0238,72.873,5.002,0.2054,1.0273,100
C0239,71.888,4.986,0.217,1.0821,10
C0239,71.551,5.009,0.2169,1.0867,20
C0239,72.854,4.979,0.2167,1.0788,30
C0239,71.072,4.987,0.2149,1.0717,40
C0239,71.103,5.01,0.2225,1.1145,50
C0239,71.771,4.987,0.214,1.0676,60
C0239,71.974,4.995,0.2162,1.08,70
C0239,71.854,5.001,0.2162,1.0811,80
C0239,71.057,4.979,0.2178,1.0843,90
C0239,72.83,4.981,0.2212,1.1017,100
C0240,70.727,5.049,0.1952,0.9855,10
C0240,71.428,5.028,0.1888,0.9491,20
C0240,69.76,5.022,0.2004,1.0063,30
C0240,71.46,5.037,0.1922,0.9681,40
C0240,71.956,5.018,0.197,0.9886,50
C0240,70.98,5.026,0.2015,1.0128,60
C0240,70.564,5.014,0.1962,0.984,70
C0240,70.747,5.061,0.1989,1.0066,80
C0240,70.741,5.017,0.1886,0.9464,90
C0240,70.372,5.029,0.2019,1.0152,100
C0241,72.096,4.994,0.201,1.004,10
C0241,72.501,5.005,0.1981,0.9915,20
C0241,72.063,5.022,0.2062,1.0357,30
C0241,72.615,5.018,0.1987,0.997,40
C0241,72.035,5.015,0.1992,0.999,50
C0241,72.577,4.999,0.1966,0.983,60
C0241,72.954,5.022,0.2007,1.008,70
C0241,71.6,4.99,0.2106,1.0508,80
C0241,72.579,5.006,0.2018,1.01,90
C0241,71.364,5.018,0.2112,1.06,100
C0242,71.355,5.034,0.2254,1.1349,10
C0242,71.052,5.022,0.2217,1.1132,20
C0242,71.698,5.019,0.2146,1.0773,30
C0242,70.909,5.032,0.2207,1.1107,40
C0242,69.971,5.043,0.215,1.0841,50
C0242,70.667,5.015,0.2283,1.145,60
C0242,70.971,5.016,0.221,1.1084,70
C0242,71.287,5.022,0.2209,1.1093,80
C0242,70.331,5.019,0.2095,1.0514,90
C0242,70.031,5.042,0.2241,1.1299,100
C0243,71.031,5.009,0.1984,0.9938,10
C0243,70.994,5.0,0.2036,1.018,20
C0243,71.28,4.996,0.1998,0.9983,30
C0243,70.98,4.998,0.1952,0.9757,40
C0243,71.275,5.001,0.1976,0.9882,50
C0243,71.387,5.026,0.1945,0.9774,60
C0243,70.414,5.001,0.197,0.9851,70
C0243,70.772,4.996,0.1915,0.9567,80
C0243,71.599,5.007,0.1949,0.9758,90
C0243,70.809,5.019,0.1934,0.9708,100
C0244,72.71,4.986,0.19,0.9471,10
C0244,72.055,4.992,0.1967,0.9817,20
C0244,72.658,4.987,0.2018,1.0062,30
C0244,72.458,4.979,0.1916,0.954,40
C0244,72.466,4.959,0.1945,0.9646,50
C0244,72.193,4.969,0.1915,0.9519,60
C0244,72.803,4.985,0.1957,0.9755,70
C0244,72.501,4.984,0.2002,0.9979,80
C0244,72.391,4.968,0.2018,1.0025,90
C0244,72.539,4.977,0.1902,0.9469,100
C0245,72.394,5.021,0.2,1.0045,10
C0245,71.862,5.026,0.2083,1.0468,20
C0245,72.008,5.02,0.2077,1.0428,30
C0245,70.72,5.028,0.206,1.036,40
C0245,72.324,4.993,0.2131,1.0643,50
C0245,71.205,5.042,0.215,1.0839,60
C0245,71.104,5.025,0.2024,1.0171,70
C0245,71.515,5.01,0.2083,1.0436,80
C0245,72.094,5.005,0.2083,1.0422,90
C0245,71.777,4.998,0.2048,1.0234,100
C0246,74.109,4.984,0.1982,0.988,10
C0246,74.581,4.979,0.2001,0.9965,20
C0246,74.476,4.982,0.1962,0.9774,30
C0246,75.33,4.975,0.1941,0.9657,40
C0246,74.603,4.968,0.202,1.0038,50
C0246,75.816,4.969,0.2007,0.9973,60
C0246,73.437,4.982,0.1958,0.9755,70
C0246,74.116,4.966,0.2023,1.0046,80
C0246,75.095,4.977,0.1959,0.9751,90
C0246,75.444,4.97,0.1907,0.9478,100
C0247,70.263,5.025,0.2087,1.0486,10
C0247,70.294,5.035,0.1973,0.9934,20
C0247,69.858,5.037,0.2018,1.0164,30
C0247,69.481,5.049,0.1931,0.9748,40
C0247,70.762,5.051,0.2043,1.0321,50
C0247,69.817,5.052,0.2033,1.0272,60
C0247,69.737,5.053,0.2119,1.0705,70
C0247,69.321,5.046,0.1991,1.0048,80
C0247,70.205,5.034,0.2083,1.0487,90
C0247,69.844,5.042,0.21,1.0589,100
C0248,69.833,5.027,0.2197,1.1043,10
C0248,70.63,5.035,0.2086,1.0504,20
C0248,70.077,5.013,0.2139,1.0721,30
C0248,70.398,5.01,0.212,1.0624,40
C0248,70.902,5.022,0.2106,1.0577,50
C0248,71.188,5.012,0.2106,1.0555,60
C0248,70.344,5.029,0.2071,1.0417,70
C0248,71.578,5.014,0.2105,1.0553,80
C0248,70.604,5.006,0.2027,1.0147,90
C0248,70.267,5.013,0.2105,1.0553,100
C0249,71.261,5.002,0.2148,1.0744,10
C0249,71.33,4.988,0.2123,1.059,20
C0249,72.12,4.994,0.211,1.0537,30
C0249,71.042,4.991,0.2093,1.0446,40
C0249,69.941,4.989,0.2073,1.0341,50
C0249,71.34,4.985,0.204,1.017,60
C0249,71.698,4.982,0.2067,1.0298,70
C0249,71.643,4.968,0.2105,1.0459,80
C0249,71.897,4.988,0.2134,1.0644,90
C0249,72.314,4.984,0.2146,1.0696,100
C0250,70.46,5.028,0.2066,1.0387,10
C0250,72.189,5.032,0.1948,0.9802,20
C0250,71.44,5.032,0.2033,1.023,30
C0250,72.601,5.026,0.2033,1.0218,40
C0250,71.882,5.018,0.1926,0.9667,50
C0250,72.131,5.03,0.1992,1.0019,60
C0250,70.901,5.034,0.2006,1.0099,70
C0250,72.206,5.046,0.1931,0.9745,80
C0250,71.453,5.026,0.2075,1.0428,90
C0250,70.891,5.047,0.2022,1.0206,100
C0251,78.274,5.027,0.2339,1.1759,10
C0251,80.81,5.062,0.2468,1.2496,20
C0251,84.785,5.059,0.2452,1.2406,30
C0251,86.762,5.074,0.2675,1.3571,40
C0251,84.518,5.112,0.2712,1.3866,50
C0251,90.325,5.126,0.2833,1.4524,60
C0251,88.455,5.127,0.293,1.5021,70
C0251,91.28,5.157,0.3044,1.5699,80
C0251,93.722,5.163,0.3101,1.6011,90
C0251,95.085,5.186,0.328,1.7009,100
C0252,73.73,5.015,0.1927,0.9661,10
C0252,73.447,5.037,0.197,0.9921,20
C0252,72.926,5.04,0.2037,1.0268,30
C0252,73.497,5.042,0.1968,0.9922,40
C0252,73.366,5.051,0.2018,1.019,50
C0252,73.655,5.057,0.1959,0.9906,60
C0252,74.057,5.051,0.2002,1.0111,70
C0252,74.095,5.024,0.1987,0.9985,80
C0252,73.81,5.042,0.206,1.0385,90
C0252,74.521,5.034,0.2063,1.0382,100
C0253,73.451,5.007,0.2014,1.0085,10
C0253,73.091,4.983,0.1902,0.948,20
C0253,72.851,4.995,0.1934,0.9662,30
C0253,73.15,5.002,0.1923,0.962,40
C0253,71.597,4.996,0.1919,0.9587,50
C0253,73.262,4.99,0.1924,0.9603,60
C0253,73.266,4.992,0.1942,0.9697,70
C0253,72.974,4.995,0.1799,0.8985,80
C0253,72.246,4.982,0.1924,0.9587,90
C0253,73.695,4.993,0.1949,0.9733,100
C0254,74.019,4.963,0.2059,1.0221,10
C0254,73.218,4.971,0.2016,1.0022,20
C0254,72.905,4.952,0.2004,0.9926,30
C0254,72.775,4.968,0.2074,1.0302,40
C0254,73.359,4.958,0.2072,1.0273,50
C0254,72.492,4.954,0.2059,1.0198,60
C0254,73.139,4.96,0.2046,1.0146,70
C0254,72.746,4.988,0.2087,1.0412,80
C0254,73.22,4.954,0.2033,1.0072,90
C0254,72.894,4.96,0.1976,0.9799,100
C0255,70.102,5.003,0.1946,0.9737,10
C0255,71.513,4.986,0.1845,0.9198,20
C0255,72.288,4.992,0.192,0.9585,30
C0255,70.811,4.968,0.196,0.9737,40
C0255,70.392,4.994,0.1945,0.9714,50
C0255,71.227,4.993,0.1968,0.9827,60
C0255,70.551,4.99,0.1905,0.9507,70
C0255,69.923,4.991,0.1964,0.9804,80
C0255,71.852,5.007,0.1843,0.923,90
C0255,72.003,4.99,0.1978,0.9872,100
C0256,71.202,5.054,0.1936,0.9786,10
C0256,71.305,5.036,0.1928,0.9709,20
C0256,72.118,5.031,0.1842,0.9266,30
C0256,71.543,5.049,0.1878,0.9482,40
C0256,71.815,5.036,0.1805,0.9091,50
C0256,71.153,5.044,0.1879,0.9476,60
C0256,70.713,5.025,0.1869,0.9393,70
C0256,71.946,5.056,0.1937,0.9794,80
C0256,70.918,5.031,0.191,0.9609,90
C0256,71.789,5.047,0.1809,0.9131,100
C0257,79.885,5.008,0.2272,1.1376,10
C0257,81.954,5.022,0.2371,1.1906,20
C0257,83.054,5.028,0.2503,1.2586,30
C0257,83.122,5.054,0.2546,1.2869,40
C0257,84.936,5.083,0.2645,1.3445,50
C0257,85.835,5.109,0.2703,1.3809,60
C0257,87.624,5.112,0.2868,1.4663,70
C0257,89.675,5.14,0.3016,1.5501,80
C0257,90.437,5.14,0.3139,1.6138,90
C0257,93.669,5.18,0.3144,1.6288,100
C0258,72.936,4.992,0.203,1.0133,10
C0258,73.955,5.012,0.1977,0.9908,20
C0258,73.218,4.995,0.2053,1.0256,30
C0258,73.241,4.991,0.1999,0.9976,40
C0258,73.47,5.006,0.2,1.001,50
C0258,72.457,5.015,0.1985,0.9953,60
C0258,71.898,5.005,0.205,1.0261,70
C0258,72.96,5.026,0.2028,1.0193,80
C0258,73.395,5.008,0.2008,1.0056,90
C0258,73.034,5.006,0.2032,1.0172,100
C0259,73.044,4.957,0.2162,1.0718,10
C0259,72.908,4.949,0.2139,1.0588,20
C0259,72.806,4.943,0.2095,1.0356,30
C0259,74.044,4.958,0.2102,1.0423,40
C0259,73.842,4.946,0.2056,1.017,50
C0259,73.736,4.97,0.2156,1.0718,60
C0259,72.186,4.953,0.2123,1.0517,70
C0259,73.545,4.945,0.2121,1.0488,80
C0259,72.466,4.956,0.2079,1.0303,90
C0259,73.581,4.946,0.2009,0.9934,100
